,rms0,rms1,rms2,rms3,zc0,zc1,zc2,zc3,mav0,mav1,mav2,mav3,var0,var1,var2,var3,wl0,wl1,wl2,wl3,ssc0,ssc1,ssc2,ssc3,contraction,output
0,0.01862633472017454,0.01862633472017454,0.01862633472017454,0.01862633472017454,60.0,60.0,60.0,60.0,0.013975117353465589,0.013975117353465589,0.013975117353465589,0.013975117353465589,0.0003469200714254841,0.0003469200714254841,0.0003469200714254841,0.0003469200714254841,2.463520497595578,2.463520497595578,2.463520497595578,2.463520497595578,92.0,92.0,92.0,92.0,1,4
0,0.011299508007787564,0.011299508007787564,0.011299508007787564,0.011299508007787564,52.0,52.0,52.0,52.0,0.009107065220169687,0.009107065220169687,0.009107065220169687,0.009107065220169687,0.00012764685866146325,0.00012764685866146325,0.00012764685866146325,0.00012764685866146325,1.5944663607084233,1.5944663607084233,1.5944663607084233,1.5944663607084233,90.0,90.0,90.0,90.0,1,6
0,0.03907807779345751,0.03907807779345751,0.03907807779345751,0.03907807779345751,95.0,95.0,95.0,95.0,0.031137264896658242,0.031137264896658242,0.031137264896658242,0.031137264896658242,0.001527069481867788,0.001527069481867788,0.001527069481867788,0.001527069481867788,7.862632391547356,7.862632391547356,7.862632391547356,7.862632391547356,114.0,114.0,114.0,114.0,1,5
0,0.02496892724086027,0.02496892724086027,0.02496892724086027,0.02496892724086027,82.0,82.0,82.0,82.0,0.019204422032914937,0.019204422032914937,0.019204422032914937,0.019204422032914937,0.0006234353691971996,0.0006234353691971996,0.0006234353691971996,0.0006234353691971996,4.416694205446586,4.416694205446586,4.416694205446586,4.416694205446586,105.0,105.0,105.0,105.0,1,1
0,0.007446990883457352,0.007446990883457352,0.007446990883457352,0.007446990883457352,43.0,43.0,43.0,43.0,0.006010442004377952,0.006010442004377952,0.006010442004377952,0.006010442004377952,5.5446934769379907e-05,5.5446934769379907e-05,5.5446934769379907e-05,5.5446934769379907e-05,0.9146133965727955,0.9146133965727955,0.9146133965727955,0.9146133965727955,102.0,102.0,102.0,102.0,1,3
0,0.017512158007285956,0.017512158007285956,0.017512158007285956,0.017512158007285956,78.0,78.0,78.0,78.0,0.013230229170447338,0.013230229170447338,0.013230229170447338,0.013230229170447338,0.00030663220007500885,0.00030663220007500885,0.00030663220007500885,0.00030663220007500885,3.013069289958408,3.013069289958408,3.013069289958408,3.013069289958408,106.0,106.0,106.0,106.0,1,2
0,0.035740807225061205,0.035740807225061205,0.035740807225061205,0.035740807225061205,88.0,88.0,88.0,88.0,0.028596288595733124,0.028596288595733124,0.028596288595733124,0.028596288595733124,0.0012769821800466573,0.0012769821800466573,0.0012769821800466573,0.0012769821800466573,6.997976332969172,6.997976332969172,6.997976332969172,6.997976332969172,105.0,105.0,105.0,105.0,1,5
0,0.008169250542899525,0.008169250542899525,0.008169250542899525,0.008169250542899525,40.0,40.0,40.0,40.0,0.006531876304088242,0.006531876304088242,0.006531876304088242,0.006531876304088242,6.672449363908156e-05,6.672449363908156e-05,6.672449363908156e-05,6.672449363908156e-05,0.9763896610000391,0.9763896610000391,0.9763896610000391,0.9763896610000391,86.0,86.0,86.0,86.0,1,3
0,0.015171213662964748,0.015171213662964748,0.015171213662964748,0.015171213662964748,66.0,66.0,66.0,66.0,0.011790350520056354,0.011790350520056354,0.011790350520056354,0.011790350520056354,0.0002301569597669313,0.0002301569597669313,0.0002301569597669313,0.0002301569597669313,2.5144865888751182,2.5144865888751182,2.5144865888751182,2.5144865888751182,97.0,97.0,97.0,97.0,1,2
0,0.018477765314006116,0.018477765314006116,0.018477765314006116,0.018477765314006116,73.0,73.0,73.0,73.0,0.014731516951632636,0.014731516951632636,0.014731516951632636,0.014731516951632636,0.0003413765052088909,0.0003413765052088909,0.0003413765052088909,0.0003413765052088909,3.4263196504154685,3.4263196504154685,3.4263196504154685,3.4263196504154685,119.0,119.0,119.0,119.0,1,1
0,0.011198562328617646,0.011198562328617646,0.011198562328617646,0.011198562328617646,55.0,55.0,55.0,55.0,0.009057405838412823,0.009057405838412823,0.009057405838412823,0.009057405838412823,0.0001254005765860159,0.0001254005765860159,0.0001254005765860159,0.0001254005765860159,1.7293484350394948,1.7293484350394948,1.7293484350394948,1.7293484350394948,105.0,105.0,105.0,105.0,1,6
0,0.02207930075270488,0.02207930075270488,0.02207930075270488,0.02207930075270488,60.0,60.0,60.0,60.0,0.01690768671030162,0.01690768671030162,0.01690768671030162,0.01690768671030162,0.0004874954308634396,0.0004874954308634396,0.0004874954308634396,0.0004874954308634396,3.2561967663493094,3.2561967663493094,3.2561967663493094,3.2561967663493094,92.0,92.0,92.0,92.0,1,4
0,0.031423779857810995,0.031423779857810995,0.031423779857810995,0.031423779857810995,84.0,84.0,84.0,84.0,0.02478468087759004,0.02478468087759004,0.02478468087759004,0.02478468087759004,0.0009874517231593832,0.0009874517231593832,0.0009874517231593832,0.0009874517231593832,5.835376235763555,5.835376235763555,5.835376235763555,5.835376235763555,118.0,118.0,118.0,118.0,1,5
0,0.022678428988345947,0.022678428988345947,0.022678428988345947,0.022678428988345947,69.0,69.0,69.0,69.0,0.015075767170817529,0.015075767170817529,0.015075767170817529,0.015075767170817529,0.0005142749519269026,0.0005142749519269026,0.0005142749519269026,0.0005142749519269026,3.0488492610419025,3.0488492610419025,3.0488492610419025,3.0488492610419025,91.0,91.0,91.0,91.0,1,2
0,0.021748728136943726,0.021748728136943726,0.021748728136943726,0.021748728136943726,84.0,84.0,84.0,84.0,0.01607636372662949,0.01607636372662949,0.01607636372662949,0.01607636372662949,0.0004730067262023927,0.0004730067262023927,0.0004730067262023927,0.0004730067262023927,3.9514781283282936,3.9514781283282936,3.9514781283282936,3.9514781283282936,108.0,108.0,108.0,108.0,1,1
0,0.012299178698414728,0.012299178698414728,0.012299178698414728,0.012299178698414728,54.0,54.0,54.0,54.0,0.00963257946933555,0.00963257946933555,0.00963257946933555,0.00963257946933555,0.00015126754372309589,0.00015126754372309589,0.00015126754372309589,0.00015126754372309589,1.6106920972447072,1.6106920972447072,1.6106920972447072,1.6106920972447072,81.0,81.0,81.0,81.0,1,4
0,0.008979458584022555,0.008979458584022555,0.008979458584022555,0.008979458584022555,58.0,58.0,58.0,58.0,0.007541267393381642,0.007541267393381642,0.007541267393381642,0.007541267393381642,8.06266248162372e-05,8.06266248162372e-05,8.06266248162372e-05,8.06266248162372e-05,1.3238434415748166,1.3238434415748166,1.3238434415748166,1.3238434415748166,100.0,100.0,100.0,100.0,1,6
0,0.0072663714357816414,0.0072663714357816414,0.0072663714357816414,0.0072663714357816414,50.0,50.0,50.0,50.0,0.006000916891699536,0.006000916891699536,0.006000916891699536,0.006000916891699536,5.275295040722057e-05,5.275295040722057e-05,5.275295040722057e-05,5.275295040722057e-05,0.9019259027541824,0.9019259027541824,0.9019259027541824,0.9019259027541824,73.0,73.0,73.0,73.0,1,3
0,0.00880494423902444,0.00880494423902444,0.00880494423902444,0.00880494423902444,45.0,45.0,45.0,45.0,0.007126410123398087,0.007126410123398087,0.007126410123398087,0.007126410123398087,7.751581846310583e-05,7.751581846310583e-05,7.751581846310583e-05,7.751581846310583e-05,1.1272911142839703,1.1272911142839703,1.1272911142839703,1.1272911142839703,98.0,98.0,98.0,98.0,1,6
0,0.018777241019888053,0.018777241019888053,0.018777241019888053,0.018777241019888053,78.0,78.0,78.0,78.0,0.014407715149248998,0.014407715149248998,0.014407715149248998,0.014407715149248998,0.0003525590998090918,0.0003525590998090918,0.0003525590998090918,0.0003525590998090918,3.1180387331514003,3.1180387331514003,3.1180387331514003,3.1180387331514003,107.0,107.0,107.0,107.0,1,1
0,0.013638103877270533,0.013638103877270533,0.013638103877270533,0.013638103877270533,61.0,61.0,61.0,61.0,0.01004853361869646,0.01004853361869646,0.01004853361869646,0.01004853361869646,0.00018599728308927351,0.00018599728308927351,0.00018599728308927351,0.00018599728308927351,2.102776884132621,2.102776884132621,2.102776884132621,2.102776884132621,108.0,108.0,108.0,108.0,1,2
0,0.006917452549318252,0.006917452549318252,0.006917452549318252,0.006917452549318252,36.0,36.0,36.0,36.0,0.005763915363050698,0.005763915363050698,0.005763915363050698,0.005763915363050698,4.781976633738368e-05,4.781976633738368e-05,4.781976633738368e-05,4.781976633738368e-05,0.6921773308201882,0.6921773308201882,0.6921773308201882,0.6921773308201882,84.0,84.0,84.0,84.0,1,3
0,0.010838437719579397,0.010838437719579397,0.010838437719579397,0.010838437719579397,47.0,47.0,47.0,47.0,0.008819744493852932,0.008819744493852932,0.008819744493852932,0.008819744493852932,0.00011747152580552572,0.00011747152580552572,0.00011747152580552572,0.00011747152580552572,1.384846677433323,1.384846677433323,1.384846677433323,1.384846677433323,86.0,86.0,86.0,86.0,1,4
0,0.03891832222152484,0.03891832222152484,0.03891832222152484,0.03891832222152484,76.0,76.0,76.0,76.0,0.029705794426573142,0.029705794426573142,0.029705794426573142,0.029705794426573142,0.0015145377046120257,0.0015145377046120257,0.0015145377046120257,0.0015145377046120257,6.986861389604973,6.986861389604973,6.986861389604973,6.986861389604973,111.0,111.0,111.0,111.0,1,5
0,0.011277410860282324,0.011277410860282324,0.011277410860282324,0.011277410860282324,65.0,65.0,65.0,65.0,0.008709790504053098,0.008709790504053098,0.008709790504053098,0.008709790504053098,0.00012713570475644586,0.00012713570475644586,0.00012713570475644586,0.00012713570475644586,1.7664872168594603,1.7664872168594603,1.7664872168594603,1.7664872168594603,99.0,99.0,99.0,99.0,1,2
0,0.00858564975708027,0.00858564975708027,0.00858564975708027,0.00858564975708027,52.0,52.0,52.0,52.0,0.006855276835049405,0.006855276835049405,0.006855276835049405,0.006855276835049405,7.363368356066173e-05,7.363368356066173e-05,7.363368356066173e-05,7.363368356066173e-05,1.0828626807316306,1.0828626807316306,1.0828626807316306,1.0828626807316306,84.0,84.0,84.0,84.0,1,4
0,0.019928958210700475,0.019928958210700475,0.019928958210700475,0.019928958210700475,76.0,76.0,76.0,76.0,0.015703520633577696,0.015703520633577696,0.015703520633577696,0.015703520633577696,0.0003971432763006293,0.0003971432763006293,0.0003971432763006293,0.0003971432763006293,3.589504566759593,3.589504566759593,3.589504566759593,3.589504566759593,113.0,113.0,113.0,113.0,1,1
0,0.011287555843352849,0.011287555843352849,0.011287555843352849,0.011287555843352849,50.0,50.0,50.0,50.0,0.008863500698274343,0.008863500698274343,0.008863500698274343,0.008863500698274343,0.00012740326499725125,0.00012740326499725125,0.00012740326499725125,0.00012740326499725125,1.526166405909303,1.526166405909303,1.526166405909303,1.526166405909303,89.0,89.0,89.0,89.0,1,6
0,0.006012232804591595,0.006012232804591595,0.006012232804591595,0.006012232804591595,31.0,31.0,31.0,31.0,0.005082105923289071,0.005082105923289071,0.005082105923289071,0.005082105923289071,3.6115560677184194e-05,3.6115560677184194e-05,3.6115560677184194e-05,3.6115560677184194e-05,0.6946746895922608,0.6946746895922608,0.6946746895922608,0.6946746895922608,104.0,104.0,104.0,104.0,1,3
0,0.03301754275445587,0.03301754275445587,0.03301754275445587,0.03301754275445587,84.0,84.0,84.0,84.0,0.026019116558489746,0.026019116558489746,0.026019116558489746,0.026019116558489746,0.0010897579133917973,0.0010897579133917973,0.0010897579133917973,0.0010897579133917973,6.315468814549124,6.315468814549124,6.315468814549124,6.315468814549124,108.0,108.0,108.0,108.0,1,5
0,0.03587749954164011,0.03587749954164011,0.03587749954164011,0.03587749954164011,78.0,78.0,78.0,78.0,0.02786988887458789,0.02786988887458789,0.02786988887458789,0.02786988887458789,0.0012871791472394373,0.0012871791472394373,0.0012871791472394373,0.0012871791472394373,6.5563007314057895,6.5563007314057895,6.5563007314057895,6.5563007314057895,99.0,99.0,99.0,99.0,1,5
0,0.016380612001340833,0.016380612001340833,0.016380612001340833,0.016380612001340833,60.0,60.0,60.0,60.0,0.011764875747871061,0.011764875747871061,0.011764875747871061,0.011764875747871061,0.0002682811359832329,0.0002682811359832329,0.0002682811359832329,0.0002682811359832329,2.213128541581776,2.213128541581776,2.213128541581776,2.213128541581776,87.0,87.0,87.0,87.0,1,4
0,0.006717661610389458,0.006717661610389458,0.006717661610389458,0.006717661610389458,40.0,40.0,40.0,40.0,0.005521712379578357,0.005521712379578357,0.005521712379578357,0.005521712379578357,4.512562539181002e-05,4.512562539181002e-05,4.512562539181002e-05,4.512562539181002e-05,0.7447850014985962,0.7447850014985962,0.7447850014985962,0.7447850014985962,95.0,95.0,95.0,95.0,1,3
0,0.021059876926454585,0.021059876926454585,0.021059876926454585,0.021059876926454585,69.0,69.0,69.0,69.0,0.016166845914847038,0.016166845914847038,0.016166845914847038,0.016166845914847038,0.00044346995021469213,0.00044346995021469213,0.00044346995021469213,0.00044346995021469213,3.679036811453499,3.679036811453499,3.679036811453499,3.679036811453499,112.0,112.0,112.0,112.0,1,1
0,0.009651829208847749,0.009651829208847749,0.009651829208847749,0.009651829208847749,61.0,61.0,61.0,61.0,0.0074184227732572335,0.0074184227732572335,0.0074184227732572335,0.0074184227732572335,9.313177614698409e-05,9.313177614698409e-05,9.313177614698409e-05,9.313177614698409e-05,1.293711785114188,1.293711785114188,1.293711785114188,1.293711785114188,88.0,88.0,88.0,88.0,1,6
0,0.013382877967108867,0.013382877967108867,0.013382877967108867,0.013382877967108867,69.0,69.0,69.0,69.0,0.01066266310023869,0.01066266310023869,0.01066266310023869,0.01066266310023869,0.00017908495379581163,0.00017908495379581163,0.00017908495379581163,0.00017908495379581163,2.2782631214434446,2.2782631214434446,2.2782631214434446,2.2782631214434446,101.0,101.0,101.0,101.0,1,2
0,0.008907174436805016,0.008907174436805016,0.008907174436805016,0.008907174436805016,50.0,50.0,50.0,50.0,0.00719372292849399,0.00719372292849399,0.00719372292849399,0.00719372292849399,7.932925857984902e-05,7.932925857984902e-05,7.932925857984902e-05,7.932925857984902e-05,1.1853061375038516,1.1853061375038516,1.1853061375038516,1.1853061375038516,98.0,98.0,98.0,98.0,1,6
0,0.012475448337312246,0.012475448337312246,0.012475448337312246,0.012475448337312246,68.0,68.0,68.0,68.0,0.009983970812102927,0.009983970812102927,0.009983970812102927,0.009983970812102927,0.0001555482496440905,0.0001555482496440905,0.0001555482496440905,0.0001555482496440905,1.975570284251766,1.975570284251766,1.975570284251766,1.975570284251766,108.0,108.0,108.0,108.0,1,2
0,0.006619467142450331,0.006619467142450331,0.006619467142450331,0.006619467142450331,38.0,38.0,38.0,38.0,0.005585070124735549,0.005585070124735549,0.005585070124735549,0.005585070124735549,4.3810586609018314e-05,4.3810586609018314e-05,4.3810586609018314e-05,4.3810586609018314e-05,0.7571229489661288,0.7571229489661288,0.7571229489661288,0.7571229489661288,100.0,100.0,100.0,100.0,1,3
