,rms0,rms1,rms2,rms3,zc0,zc1,zc2,zc3,mav0,mav1,mav2,mav3,var0,var1,var2,var3,wl0,wl1,wl2,wl3,ssc0,ssc1,ssc2,ssc3,contraction,output
0,0.02378400349687927,0.02378400349687927,0.02378400349687927,0.02378400349687927,56.0,56.0,56.0,56.0,0.017824697280976888,0.017824697280976888,0.017824697280976888,0.017824697280976888,0.0005655290046852049,0.0005655290046852049,0.0005655290046852049,0.0005655290046852049,3.3750119280446578,3.3750119280446578,3.3750119280446578,3.3750119280446578,89.0,89.0,89.0,89.0,1,2
0,0.00464314180285736,0.00464314180285736,0.00464314180285736,0.00464314180285736,48.0,48.0,48.0,48.0,0.0036288435754193225,0.0036288435754193225,0.0036288435754193225,0.0036288435754193225,2.1546658160106852e-05,2.1546658160106852e-05,2.1546658160106852e-05,2.1546658160106852e-05,0.6289387425357981,0.6289387425357981,0.6289387425357981,0.6289387425357981,108.0,108.0,108.0,108.0,1,4
0,0.021223897098794926,0.021223897098794926,0.021223897098794926,0.021223897098794926,66.0,66.0,66.0,66.0,0.016026440420841493,0.016026440420841493,0.016026440420841493,0.016026440420841493,0.00045042470061772177,0.00045042470061772177,0.00045042470061772177,0.00045042470061772177,3.406747943398008,3.406747943398008,3.406747943398008,3.406747943398008,90.0,90.0,90.0,90.0,1,3
0,0.052331677878020656,0.052331677878020656,0.052331677878020656,0.052331677878020656,64.0,64.0,64.0,64.0,0.040612719171904364,0.040612719171904364,0.040612719171904364,0.040612719171904364,0.0027385069061428746,0.0027385069061428746,0.0027385069061428746,0.0027385069061428746,8.676348078735355,8.676348078735355,8.676348078735355,8.676348078735355,89.0,89.0,89.0,89.0,1,5
0,0.02304531193674468,0.02304531193674468,0.02304531193674468,0.02304531193674468,97.0,97.0,97.0,97.0,0.017790042434337593,0.017790042434337593,0.017790042434337593,0.017790042434337593,0.0005310856354439103,0.0005310856354439103,0.0005310856354439103,0.0005310856354439103,4.6331314211869135,4.6331314211869135,4.6331314211869135,4.6331314211869135,114.0,114.0,114.0,114.0,1,1
0,0.018395753467444407,0.018395753467444407,0.018395753467444407,0.018395753467444407,70.0,70.0,70.0,70.0,0.013261908024415417,0.013261908024415417,0.013261908024415417,0.013261908024415417,0.0003383810523850333,0.0003383810523850333,0.0003383810523850333,0.0003383810523850333,2.874872188406812,2.874872188406812,2.874872188406812,2.874872188406812,99.0,99.0,99.0,99.0,1,6
0,0.015122441584018861,0.015122441584018861,0.015122441584018861,0.015122441584018861,66.0,66.0,66.0,66.0,0.011443707591901274,0.011443707591901274,0.011443707591901274,0.011443707591901274,0.00022866959971142638,0.00022866959971142638,0.00022866959971142638,0.00022866959971142638,2.35725956316717,2.35725956316717,2.35725956316717,2.35725956316717,83.0,83.0,83.0,83.0,1,2
0,0.01305611910990473,0.01305611910990473,0.01305611910990473,0.01305611910990473,70.0,70.0,70.0,70.0,0.009192335749460852,0.009192335749460852,0.009192335749460852,0.009192335749460852,0.00017045225195446622,0.00017045225195446622,0.00017045225195446622,0.00017045225195446622,1.858635375097875,1.858635375097875,1.858635375097875,1.858635375097875,96.0,96.0,96.0,96.0,1,6
0,0.004100615662291871,0.004100615662291871,0.004100615662291871,0.004100615662291871,60.0,60.0,60.0,60.0,0.0032631997584994187,0.0032631997584994187,0.0032631997584994187,0.0032631997584994187,1.6813332534472157e-05,1.6813332534472157e-05,1.6813332534472157e-05,1.6813332534472157e-05,0.6374991621440884,0.6374991621440884,0.6374991621440884,0.6374991621440884,121.0,121.0,121.0,121.0,1,4
0,0.01846318944086879,0.01846318944086879,0.01846318944086879,0.01846318944086879,80.0,80.0,80.0,80.0,0.014540068314927726,0.014540068314927726,0.014540068314927726,0.014540068314927726,0.0003408890597627093,0.0003408890597627093,0.0003408890597627093,0.0003408890597627093,3.3809709359682802,3.3809709359682802,3.3809709359682802,3.3809709359682802,121.0,121.0,121.0,121.0,1,1
0,0.0481589146065333,0.0481589146065333,0.0481589146065333,0.0481589146065333,72.0,72.0,72.0,72.0,0.03613820343454511,0.03613820343454511,0.03613820343454511,0.03613820343454511,0.002319279648681201,0.002319279648681201,0.002319279648681201,0.002319279648681201,8.428751878725922,8.428751878725922,8.428751878725922,8.428751878725922,108.0,108.0,108.0,108.0,1,5
0,0.018243939339294035,0.018243939339294035,0.018243939339294035,0.018243939339294035,59.0,59.0,59.0,59.0,0.013141713180858898,0.013141713180858898,0.013141713180858898,0.013141713180858898,0.0003328384593787992,0.0003328384593787992,0.0003328384593787992,0.0003328384593787992,2.8449513552678862,2.8449513552678862,2.8449513552678862,2.8449513552678862,78.0,78.0,78.0,78.0,1,3
0,0.01829590400302223,0.01829590400302223,0.01829590400302223,0.01829590400302223,66.0,66.0,66.0,66.0,0.013494398302348286,0.013494398302348286,0.013494398302348286,0.013494398302348286,0.000334636455139732,0.000334636455139732,0.000334636455139732,0.000334636455139732,2.705814596100229,2.705814596100229,2.705814596100229,2.705814596100229,89.0,89.0,89.0,89.0,1,2
0,0.026167340061813687,0.026167340061813687,0.026167340061813687,0.026167340061813687,61.0,61.0,61.0,61.0,0.019542952133492636,0.019542952133492636,0.019542952133492636,0.019542952133492636,0.0006847110638069849,0.0006847110638069849,0.0006847110638069849,0.0006847110638069849,3.771153818872361,3.771153818872361,3.771153818872361,3.771153818872361,88.0,88.0,88.0,88.0,1,2
0,0.05103478352780612,0.05103478352780612,0.05103478352780612,0.05103478352780612,79.0,79.0,79.0,79.0,0.04127413748116162,0.04127413748116162,0.04127413748116162,0.04127413748116162,0.0026044288483752292,0.0026044288483752292,0.0026044288483752292,0.0026044288483752292,9.890708315584497,9.890708315584497,9.890708315584497,9.890708315584497,105.0,105.0,105.0,105.0,1,5
0,0.00495721583489915,0.00495721583489915,0.00495721583489915,0.00495721583489915,53.0,53.0,53.0,53.0,0.0038851947843079803,0.0038851947843079803,0.0038851947843079803,0.0038851947843079803,2.4573698661640155e-05,2.4573698661640155e-05,2.4573698661640155e-05,2.4573698661640155e-05,0.6934315465096794,0.6934315465096794,0.6934315465096794,0.6934315465096794,105.0,105.0,105.0,105.0,1,4
0,0.016133952803358418,0.016133952803358418,0.016133952803358418,0.016133952803358418,65.0,65.0,65.0,65.0,0.010919113734214446,0.010919113734214446,0.010919113734214446,0.010919113734214446,0.00026021477588349996,0.00026021477588349996,0.00026021477588349996,0.00026021477588349996,2.1023674567881416,2.1023674567881416,2.1023674567881416,2.1023674567881416,100.0,100.0,100.0,100.0,1,6
0,0.030599203677041997,0.030599203677041997,0.030599203677041997,0.030599203677041997,77.0,77.0,77.0,77.0,0.022217515397163247,0.022217515397163247,0.022217515397163247,0.022217515397163247,0.0009363019128035523,0.0009363019128035523,0.0009363019128035523,0.0009363019128035523,4.8532221840206144,4.8532221840206144,4.8532221840206144,4.8532221840206144,99.0,99.0,99.0,99.0,1,1
0,0.016393721124913944,0.016393721124913944,0.016393721124913944,0.016393721124913944,54.0,54.0,54.0,54.0,0.011099257979251756,0.011099257979251756,0.011099257979251756,0.011099257979251756,0.0002687350522592554,0.0002687350522592554,0.0002687350522592554,0.0002687350522592554,2.021921693580376,2.021921693580376,2.021921693580376,2.021921693580376,86.0,86.0,86.0,86.0,1,3
0,0.023280547952376118,0.023280547952376118,0.023280547952376118,0.023280547952376118,56.0,56.0,56.0,56.0,0.016298041324613634,0.016298041324613634,0.016298041324613634,0.016298041324613634,0.0005419792969625617,0.0005419792969625617,0.0005419792969625617,0.0005419792969625617,3.2356442410776443,3.2356442410776443,3.2356442410776443,3.2356442410776443,91.0,91.0,91.0,91.0,1,3
0,0.019308814023787594,0.019308814023787594,0.019308814023787594,0.019308814023787594,79.0,79.0,79.0,79.0,0.013161834426980072,0.013161834426980072,0.013161834426980072,0.013161834426980072,0.0003727117197073932,0.0003727117197073932,0.0003727117197073932,0.0003727117197073932,3.1881749000550244,3.1881749000550244,3.1881749000550244,3.1881749000550244,111.0,111.0,111.0,111.0,1,6
0,0.02255732583633924,0.02255732583633924,0.02255732583633924,0.02255732583633924,74.0,74.0,74.0,74.0,0.016581964285806085,0.016581964285806085,0.016581964285806085,0.016581964285806085,0.0005088319450001958,0.0005088319450001958,0.0005088319450001958,0.0005088319450001958,3.708186651687189,3.708186651687189,3.708186651687189,3.708186651687189,94.0,94.0,94.0,94.0,1,2
0,0.00446704967824353,0.00446704967824353,0.00446704967824353,0.00446704967824353,64.0,64.0,64.0,64.0,0.0036031967612658953,0.0036031967612658953,0.0036031967612658953,0.0036031967612658953,1.9953153992066477e-05,1.9953153992066477e-05,1.9953153992066477e-05,1.9953153992066477e-05,0.6302705724694462,0.6302705724694462,0.6302705724694462,0.6302705724694462,110.0,110.0,110.0,110.0,1,4
0,0.06446009551249135,0.06446009551249135,0.06446009551249135,0.06446009551249135,67.0,67.0,67.0,67.0,0.050961285737766954,0.050961285737766954,0.050961285737766954,0.050961285737766954,0.004155102637261962,0.004155102637261962,0.004155102637261962,0.004155102637261962,10.831253898495882,10.831253898495882,10.831253898495882,10.831253898495882,86.0,86.0,86.0,86.0,1,5
0,0.016153347940222638,0.016153347940222638,0.016153347940222638,0.016153347940222638,74.0,74.0,74.0,74.0,0.012648854097914363,0.012648854097914363,0.012648854097914363,0.012648854097914363,0.0002609264791322137,0.0002609264791322137,0.0002609264791322137,0.0002609264791322137,2.871005036649496,2.871005036649496,2.871005036649496,2.871005036649496,108.0,108.0,108.0,108.0,1,1
0,0.012563398010813211,0.012563398010813211,0.012563398010813211,0.012563398010813211,74.0,74.0,74.0,74.0,0.00903044040326703,0.00903044040326703,0.00903044040326703,0.00903044040326703,0.00015781916040037916,0.00015781916040037916,0.00015781916040037916,0.00015781916040037916,1.8351270749040534,1.8351270749040534,1.8351270749040534,1.8351270749040534,91.0,91.0,91.0,91.0,1,6
0,0.014459515936056634,0.014459515936056634,0.014459515936056634,0.014459515936056634,78.0,78.0,78.0,78.0,0.011331812424631387,0.011331812424631387,0.011331812424631387,0.011331812424631387,0.0002090576032410325,0.0002090576032410325,0.0002090576032410325,0.0002090576032410325,2.4825692311811958,2.4825692311811958,2.4825692311811958,2.4825692311811958,102.0,102.0,102.0,102.0,1,2
0,0.004586530683087028,0.004586530683087028,0.004586530683087028,0.004586530683087028,62.0,62.0,62.0,62.0,0.003543461807351955,0.003543461807351955,0.003543461807351955,0.003543461807351955,2.103546653093784e-05,2.103546653093784e-05,2.103546653093784e-05,2.103546653093784e-05,0.6866756049853824,0.6866756049853824,0.6866756049853824,0.6866756049853824,103.0,103.0,103.0,103.0,1,4
0,0.012591981871470048,0.012591981871470048,0.012591981871470048,0.012591981871470048,61.0,61.0,61.0,61.0,0.008472872328394365,0.008472872328394365,0.008472872328394365,0.008472872328394365,0.00015854659672315388,0.00015854659672315388,0.00015854659672315388,0.00015854659672315388,1.692585534445052,1.692585534445052,1.692585534445052,1.692585534445052,86.0,86.0,86.0,86.0,1,3
0,0.05412754901957331,0.05412754901957331,0.05412754901957331,0.05412754901957331,71.0,71.0,71.0,71.0,0.04291912688590119,0.04291912688590119,0.04291912688590119,0.04291912688590119,0.002929776561851411,0.002929776561851411,0.002929776561851411,0.002929776561851411,8.666555532045153,8.666555532045153,8.666555532045153,8.666555532045153,91.0,91.0,91.0,91.0,1,5
0,0.014455993829307855,0.014455993829307855,0.014455993829307855,0.014455993829307855,86.0,86.0,86.0,86.0,0.010993171106413983,0.010993171106413983,0.010993171106413983,0.010993171106413983,0.00020884612287631082,0.00020884612287631082,0.00020884612287631082,0.00020884612287631082,2.7924942906480235,2.7924942906480235,2.7924942906480235,2.7924942906480235,112.0,112.0,112.0,112.0,1,1
0,0.004519914915029323,0.004519914915029323,0.004519914915029323,0.004519914915029323,45.0,45.0,45.0,45.0,0.003577187913523846,0.003577187913523846,0.003577187913523846,0.003577187913523846,2.0426598459844348e-05,2.0426598459844348e-05,2.0426598459844348e-05,2.0426598459844348e-05,0.619310303633175,0.619310303633175,0.619310303633175,0.619310303633175,99.0,99.0,99.0,99.0,1,4
